localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
7586,43,49,33,1,1729251168,2,,2024/10/18 19:32,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
8681,43,1,0,1,1729344386,2,"1. 问是不是有日本定居打算
2. 联系日本同学
3. 寒假去日本，打工？",2024/10/19 21:26,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
8754,43,1,0,1,1729346029,2,"1.	问是不是有日本定居打算
2.	联系日本同学
3.	寒假去日本：
a)	Airbnb住本地人家里
b)	志愿者工作
c)	大学活动
d)	语言学校
4.	搞好成绩+实习

东京大学",2024/10/19 21:53,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
8933,43,1,0,1,1729565371,2,"邀请你加入空间智能- THUmaker space，区号为 +86 的手机号可通过 8 位数企业邀请码 BWYYKPGP 加入，查看如何使用企业邀请码：https://www.feishu.cn/hc/zh-CN/articles/360040931334。

你也可通过点击此链接 https://zcns1aflw8sc.feishu.cn/invite/member/A4QRWuQ3QMvpX5kW 快速加入企业",2024/10/22 10:49,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
8944,43,49,5,1,1729565571,2,,2024/10/22 10:52,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
9899,43,49,33,1,1729587298,2,,2024/10/22 16:54,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
11387,43,3,0,1,1729653054,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""9974e22b5ecbe65deca32a5b8c3e16fb"" encryver=""1"" cdnthumbaeskey=""9974e22b5ecbe65deca32a5b8c3e16fb"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204327bc2dc02046718693e042464386365306461362d636162642d343663392d386266392d393636636531323964366630020405190a020201000405004c51e600"" cdnthumblength=""4726"" cdnthumbheight=""87"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204327bc2dc02046718693e042464386365306461362d636162642d343663392d386266392d393636636531323964366630020405190a020201000405004c51e600"" length=""55025"" md5=""803d66caaf68de820c21777bb5965ff7"" hevc_mid_size=""55025"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/10/23 11:10,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
11402,43,3,0,1,1729653291,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""e977cad3424103445ca742f3198eca0f"" encryver=""1"" cdnthumbaeskey=""e977cad3424103445ca742f3198eca0f"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204117bc2dc020467186a2b042464326233376433662d323938302d343634332d613537392d326666383537356530373639020405150a020201000405004c53da00"" cdnthumblength=""5109"" cdnthumbheight=""120"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204117bc2dc020467186a2b042464326233376433662d323938302d343634332d613537392d326666383537356530373639020405150a020201000405004c53da00"" length=""38176"" md5=""481b585eeca0e088751368d6cc30b95e"" hevc_mid_size=""38176"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/10/23 11:14,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
11403,43,3,0,1,1729653344,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""5e53b115762dcc5f118b63ea15aa760d"" encryver=""1"" cdnthumbaeskey=""5e53b115762dcc5f118b63ea15aa760d"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204117bc2dc020467186a5f042435373536336165352d616366342d343336332d623264312d613166353338646530393765020405150a020201000405004c53da00"" cdnthumblength=""5118"" cdnthumbheight=""120"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204117bc2dc020467186a5f042435373536336165352d616366342d343336332d623264312d613166353338646530393765020405150a020201000405004c53da00"" length=""38863"" md5=""943604566bb54a6dc1b0bd5cb8dcc477"" hevc_mid_size=""38863"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/10/23 11:15,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
11649,43,3,0,1,1729657065,2,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""2385c686f37484a852399846fcaa6148"" encryver=""1"" cdnthumbaeskey=""2385c686f37484a852399846fcaa6148"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204117bc2dc0204671878e8042432653939373762332d666437392d343235332d613538622d3035653834626661656262360204051818020201000405004c51e600"" cdnthumblength=""3131"" cdnthumbheight=""120"" cdnthumbwidth=""67"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204117bc2dc0204671878e8042432653939373762332d666437392d343235332d613538622d3035653834626661656262360204051818020201000405004c51e600"" length=""330902"" md5=""b392ce6dbfdd451db1cd685df4baa845"" originsourcemd5=""b392ce6dbfdd451db1cd685df4baa845"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/10/23 12:17,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
11656,43,43,0,1,1729657353,2,"<?xml version=""1.0""?>
<msg>
	<videomsg aeskey=""be8f36ae3989e5820fd92e0de8afffd1"" cdnvideourl=""3057020100044b304902010002049b72459c02032f4f560204117bc2dc020467187a03042430643933643631382d383834352d346362302d616366382d3064303232616663303832380204051808040201000405004c56fa00"" cdnthumbaeskey=""be8f36ae3989e5820fd92e0de8afffd1"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204117bc2dc020467187a03042430643933643631382d383834352d346362302d616366382d3064303232616663303832380204051808040201000405004c56fa00"" length=""1652602"" playlength=""19"" cdnthumblength=""7080"" cdnthumbwidth=""224"" cdnthumbheight=""485"" fromusername=""wxid_1yxp5vgyvqy711"" md5=""77ed4024d6a8100ddbdf6e33933a4d0d"" newmd5=""5547604719d13be088020edad9723213"" isplaceholder=""0"" rawmd5=""e8f24d4b918c4a6b15332029e19b8e69"" rawlength=""17749602"" cdnrawvideourl=""3057020100044b304902010002049b72459c02032f4f560204117bc2dc020467187a03042434383434656632662d633563362d343965392d626565662d6161653965376366356432370204059408040201000405004c50ba00"" cdnrawvideoaeskey=""79950e2a6133e38f87e5935857840808"" overwritenewmsgid=""0"" originsourcemd5=""8f3c74125a9b64686e0e9475420cf77f"" isad=""0"" />
</msg>
",2024/10/23 12:22,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
11973,43,1,0,1,1729663809,2,https://ziluwa.github.io/,2024/10/23 14:10,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
11977,43,1,0,1,1729663887,2,https://karpathy.ai/,2024/10/23 14:11,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
11978,43,1,0,1,1729663892,2,https://www.forourposterity.com/,2024/10/23 14:11,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
13373,43,1,0,1,1729691012,2,"求交友/组队：
hii，大家好，我是子路，明年来清华读研，之前我在阿里做产品经理
我在业余时间独立开发过三个AI的小项目 👉https://ziluwa.github.io/（其中一个项目拿到了奇绩创坛陆奇博士的面试邀请
我这次活动还没有组队，希望能够跟懂开发或技术的同学组队，欢迎可以到北京线下参加的朋友来聊！",2024/10/23 21:43,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
15104,43,49,33,1,1729746915,2,,2024/10/24 13:15,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
15111,43,49,33,1,1729746956,2,,2024/10/24 13:15,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
15304,43,3,0,1,1729751614,2,"<?xml version=""1.0""?><msg><img aeskey=""28434a031eb96888f89877fe73144570"" encryver=""1"" cdnthumbaeskey=""28434a031eb96888f89877fe73144570"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f5602040d7ac2dc02046719ea3e042465656231646364632d636266382d343563392d393539392d3532303766313830616435660204051818020201000405004c51e600"" cdnthumblength=""13188"" cdnthumbheight=""150"" cdnthumbwidth=""147"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f5602040d7ac2dc02046719ea3e042465656231646364632d636266382d343563392d393539392d3532303766313830616435660204051818020201000405004c51e600"" length=""397072"" md5=""b0f768251fcb3111bc53325c8199c45f"" hevc_mid_size=""0"" originsourcemd5=""b0f768251fcb3111bc53325c8199c45f""/></msg>",2024/10/24 14:33,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
16710,43,49,33,1,1729815001,2,,2024/10/25 8:10,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
17185,43,1,0,1,1729823675,2,"cozyroom：一个温馨的房间，有很多给小狗和小猫攀爬玩耍的设施，有一些植物和抱枕
ocean：一个海底世界，有蝴蝶鱼、水母、珊瑚，远处是沉船，有很多神秘的宝藏
Chineselandscape：一个带有融合元素的中式传统园林庭院，千里江山图一样的青绿山水风格，有一些花草树木，一个中式亭子，还有现代主义雕塑",2024/10/25 10:34,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
17486,43,3,0,1,1729827267,2,"<?xml version=""1.0""?><msg><img aeskey=""a092aa5b33ee7bed6d6566c96b77706c"" encryver=""1"" cdnthumbaeskey=""a092aa5b33ee7bed6d6566c96b77706c"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204247ac2dc0204671b11c3042439386234346162312d326466362d343662352d613663352d3533316561363138343064630204051818020201000405004c4cd200"" cdnthumblength=""14050"" cdnthumbheight=""134"" cdnthumbwidth=""150"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204247ac2dc0204671b11c3042439386234346162312d326466362d343662352d613663352d3533316561363138343064630204051818020201000405004c4cd200"" length=""132937"" md5=""ea7e06dc8d0503de5dab1fd0b6189928"" hevc_mid_size=""0"" originsourcemd5=""ea7e06dc8d0503de5dab1fd0b6189928""/></msg>",2024/10/25 11:34,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
17533,43,3,0,1,1729829412,2,"<?xml version=""1.0""?><msg><img aeskey=""f209b322ac3d3eb3d75937a981da7a88"" encryver=""1"" cdnthumbaeskey=""f209b322ac3d3eb3d75937a981da7a88"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204797ac2dc0204671b1a26042437393266643431662d323663642d343765622d613735642d3262336662303065333531620204051418020201000405004c50ba00"" cdnthumblength=""13828"" cdnthumbheight=""119"" cdnthumbwidth=""150"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204797ac2dc0204671b1a26042437393266643431662d323663642d343765622d613735642d3262336662303065333531620204051418020201000405004c50ba00"" length=""140439"" md5=""58d012861b2166ec678b0329601e3640"" hevc_mid_size=""0"" originsourcemd5=""58d012861b2166ec678b0329601e3640""/></msg>",2024/10/25 12:10,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
17918,43,3,0,1,1729835684,2,"<?xml version=""1.0""?><msg><img aeskey=""e7c7278407fd5633fdd9e48004b2c410"" encryver=""1"" cdnthumbaeskey=""e7c7278407fd5633fdd9e48004b2c410"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204977ac2dc0204671b32a6042437353138323262302d376463342d346536372d383935362d3964343862613966616565390204051438010201000405004c4c6e00"" cdnthumblength=""13049"" cdnthumbheight=""91"" cdnthumbwidth=""150"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204977ac2dc0204671b32a6042437353138323262302d376463342d346536372d383935362d3964343862613966616565390204051438010201000405004c4c6e00"" length=""3408685"" md5=""b20a6775455f76ee16a77f782bc37d5b"" hevc_mid_size=""0"" originsourcemd5=""b20a6775455f76ee16a77f782bc37d5b""/></msg>",2024/10/25 13:54,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
17929,43,3,0,1,1729835976,2,"<?xml version=""1.0""?><msg><img aeskey=""ab20e3a03a0e79a9b79523d73ee12939"" encryver=""1"" cdnthumbaeskey=""ab20e3a03a0e79a9b79523d73ee12939"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f5602040b7ac2dc0204671b33c9042437356630663639632d303234352d343166322d623638392d3465653565623333353638660204051418020201000405004c4d9a00"" cdnthumblength=""13995"" cdnthumbheight=""125"" cdnthumbwidth=""150"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f5602040b7ac2dc0204671b33c9042437356630663639632d303234352d343166322d623638392d3465653565623333353638660204051418020201000405004c4d9a00"" length=""495656"" md5=""c928028e9d274d28b87ade16fefd6091"" hevc_mid_size=""0"" originsourcemd5=""c928028e9d274d28b87ade16fefd6091""/></msg>",2024/10/25 13:59,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
17935,43,3,0,1,1729836363,2,"<?xml version=""1.0""?><msg><img aeskey=""d9caf1f767fe38162d77193eece4a772"" encryver=""1"" cdnthumbaeskey=""d9caf1f767fe38162d77193eece4a772"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204997ac2dc0204671b354d042437333566303838322d623437382d346464302d393166342d6130643666663863353631350204051838010201000405004c4cd200"" cdnthumblength=""13298"" cdnthumbheight=""94"" cdnthumbwidth=""150"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204997ac2dc0204671b354d042437333566303838322d623437382d346464302d393166342d6130643666663863353631350204051838010201000405004c4cd200"" length=""4722805"" md5=""5d1caaf3a035e41f76e05eed4c8deab0"" hevc_mid_size=""0"" originsourcemd5=""5d1caaf3a035e41f76e05eed4c8deab0""/></msg>",2024/10/25 14:06,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
18168,43,3,0,1,1729839489,2,"<?xml version=""1.0""?><msg><img aeskey=""ffb1e18f91b151708c4b1da76eab1476"" encryver=""1"" cdnthumbaeskey=""ffb1e18f91b151708c4b1da76eab1476"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204ab7ac2dc0204671b4183042462623639666435342d373164652d343234392d623861372d3236333063383565333533370204051418020201000405004c537600"" cdnthumblength=""15449"" cdnthumbheight=""150"" cdnthumbwidth=""126"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204ab7ac2dc0204671b4183042462623639666435342d373164652d343234392d623861372d3236333063383565333533370204051418020201000405004c537600"" length=""147530"" md5=""72139c8c8a6d4b6916a49428427df36d"" hevc_mid_size=""0"" originsourcemd5=""72139c8c8a6d4b6916a49428427df36d""/></msg>",2024/10/25 14:58,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
18809,43,49,6,1,1729850384,2,,2024/10/25 17:59,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
18813,43,49,6,1,1729850457,2,,2024/10/25 18:00,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
19579,43,49,6,1,1729874395,2,,2024/10/26 0:39,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
19581,43,49,6,1,1729874550,2,,2024/10/26 0:42,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
19622,43,1,0,1,1729913265,2,https://tqiuzbkyyk.feishu.cn/docx/TGw8dICQMo4nWyxmORIcFHsEn1c?from=from_copylink,2024/10/26 11:27,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
19791,43,1,0,1,1729921240,2,"==
亲~收货了~
以下是您订购的订单4099432467538670849的内容请注意查收：

软件下载链接【建议使用软件1的软件】

https://docs.qq.com/doc/DUEVtWnh2blNSYURq

软件1视频教程：http://cloud.video.taobao.com/play/u/null/p/1/e/6/t/1/436714940521.mp4

下载速度慢解决视频：
http://cloud.video.taobao.com/play/u/null/p/1/e/6/t/1/441391708279.mp4

确认收货好评(麻烦评论不要加图片谢谢)
几百个网址资源和128个网盘搜索合集

需要包更新可以多拍一件！

==",2024/10/26 13:40,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
19810,43,1,0,1,1729921650,2,https://www.yuque.com/meimeihekongkong/dfnttp/bktetqndaop3vc0q?singleDoc,2024/10/26 13:47,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
